0.06483559292129008	 0.0648647801063435	 72.42157797206622
0.35308314678017355	 0.35355410747229987	 72.41481791882539
0.6817751925457051	 0.682607965595822	 72.39631524080069
1.0032122772743588	 1.0032918273844862	 72.37313432411335
1.3382413192008922	 1.3391420122555573	 72.3498677659552
1.689577546618372	 1.700032549054504	 72.31120497201783
2.01945688378003	 2.0195939921480934	 72.27841018445321
2.290251432672107	 2.2913053484883026	 72.19368778502749
2.6031082516578796	 2.6055408500596013	 72.12898446844298
2.908455508635155	 2.9161866350216754	 72.06064648748439
3.1051381169017143	 3.111510480723679	 72.03474551559133
3.4978427538200716	 3.502227637474149	 71.89376167575676
3.824712752035206	 3.8247133751073408	 71.87532726762288
4.042762027377007	 4.043848337774806	 71.7954701263398
4.58357115043504	 4.587981949768656	 71.53810541285233
4.689452968634589	 4.703006056662267	 71.47345700925679
5.125821212114631	 5.125870925118145	 71.33962891412394
5.47828380855309	 5.4796739403462205	 71.20091498283705
5.557194206507521	 5.561855712615045	 71.08462502987722
6.209394147461169	 6.212512998679056	 70.71101456042217
6.772239844436514	 6.774421710174315	 70.69482953179424
6.9808061805715145	 7.0393888908427895	 70.5819785071892
7.162206077911791	 7.16358686231028	 70.49355371591064
8.096427490567804	 8.10429968183181	 69.82493023481055
8.00043540361206	 8.001165803488853	 70.10125087993522
9.870292101458963	 9.909712163272056	 69.83335384799543
8.609371062531778	 8.609465022724292	 69.97323819367494
