23.465067018150787	 23.56573181433451	 80.49873086991093
28.644781160212585	 28.687040532437305	 80.47298489340577
8.284524890254783	 8.284871636504013	 80.41554994501801
7.359638731822813	 7.3716289682754725	 80.22173708129637
26.98026127601312	 27.07387043791319	 80.14932946233816
8.311015539121556	 8.31691304460255	 79.91512321367397
17.191780701601346	 17.263388058031413	 79.7583096966048
21.688768261687827	 21.77134066091817	 79.39928539924232
17.775325235060276	 17.83946191891672	 79.23554967452637
12.728284423410896	 12.72948659201391	 79.1332954173053
